Brand,Model,Price,Boite vitesse,Cylindrée,Puissance fiscale,Kilométrage,Age,Essence,Diesel,Electric
Volkswagen,Cc,60.0,True,1.8,9,126.0,11.0,True,False,False
Renault,Symbol,24.0,False,1.4,6,298.0,12.0,True,False,False
Citroen,C4,41.5,False,1.2,6,94.0,6.0,True,False,False
Ford,Fiesta,29.0,False,1.2,5,250.0,12.0,True,False,False
Audi,Q3,75.0,False,2.0,8,158.0,11.0,False,True,False
Chery,Tiggo,85.0,True,1.5,9,19.0,1.0,True,False,False
Peugeot,J5,45.0,False,2.5,8,25.0,6.0,False,True,False
Chery,Tiggo,30.0,True,1.0,6,89.0,1.0,True,False,False
Mercedes_Benz,Classe_C,65.0,True,1.8,9,220.0,14.0,True,False,False
Peugeot,Bipper,27.0,False,1.3,4,318.0,12.0,False,True,False
Bmw,Serie_3_Gt,26.0,False,2.0,7,295.0,21.0,False,True,False
Fiat,Tipo,25.0,False,1.4,5,75.0,2.0,True,False,False
Peugeot,106,10.5,False,1.1,4,100.0,29.0,True,False,False
Ssangyong,Tivoli,47.5,True,1.5,7,171.0,8.0,True,False,False
Mercedes_Benz,Classe_C,139.0,True,1.8,8,105.0,5.0,True,False,False
Renault,Clio,48.0,False,1.5,4,124.0,4.0,False,True,False
Ford,Fiesta,23.0,False,1.2,5,214.0,13.0,True,False,False
Peugeot,Partner,19.0,False,1.6,8,357.0,17.0,True,False,False
Seat,Leon,51.2,False,1.2,5,77.5,9.0,True,False,False
Peugeot,Partner,46.5,False,1.6,5,150.0,6.0,False,True,False
Seat,Ibiza,38.0,False,1.0,4,209.0,6.0,True,False,False
Seat,Ibiza,46.0,False,1.0,4,116.0,4.0,True,False,False
Mercedes_Benz,220,87.0,True,1.9,9,192.0,9.0,True,False,False
Peugeot,Partner,23.0,False,1.9,7,190.0,14.0,False,True,False
Mercedes_Benz,Classe_C,69.0,True,1.8,9,188.0,11.0,True,False,False
Volkswagen,Golf,64.5,False,1.0,5,98.0,5.0,True,False,False
Citroen,Nemo,22.0,False,1.3,5,135.0,13.0,False,True,False
Renault,Symbol,24.0,False,1.4,5,172.0,13.0,True,False,False
Kia,Sportage,112.0,True,1.6,10,50.0,3.0,True,False,False
Renault,19,11.0,False,1.0,6,300.0,30.0,True,False,False
Seat,Altea,122.0,True,1.4,8,34.0,2.0,True,False,False
Mercedes_Benz,Classe_E,180.0,True,2.0,10,65.0,7.0,True,False,False
Nissan,Qashqai,62.0,False,1.6,7,146.0,8.0,False,True,False
Peugeot,Partner,48.5,False,1.6,5,180.0,6.0,False,True,False
Peugeot,106,10.8,False,1.2,4,350.0,27.0,True,False,False
Ford,Fiesta,21.0,False,1.2,5,180.0,16.0,True,False,False
Nissan,Patrol,54.0,False,2.8,11,166.0,31.0,False,True,False
Renault,Megane,20.0,False,1.4,6,350.0,18.0,True,False,False
Renault,Megane,16.5,False,1.4,6,180.0,16.0,True,False,False
Fiat,Punto,11.0,False,4.0,4,200.0,24.0,True,False,False
Suzuki,Jimmy,31.0,False,1.7,7,85.9,6.0,True,False,False
Mahindra,Hover,26.5,False,1.2,5,55.0,4.0,True,False,False
Citroen,Berlingo,47.0,False,1.6,4,150.0,5.0,False,True,False
Renault,Grand_Scenic,30.0,False,1.5,6,285.0,14.0,False,True,False
Ssangyong,Tivoli,89.0,True,1.5,8,41.0,3.0,True,False,False
Mercedes_Benz,Classe_C,131.0,True,1.6,6,85.0,4.0,False,True,False
Volkswagen,Golf,69.5,False,1.6,4,100.0,6.0,False,True,False
Hyundai,I_20,32.0,False,1.2,4,165.0,10.0,True,False,False
Isuzu,Trooper,23.0,False,3.0,12,411.0,31.0,False,True,False
Kia,Rio,20.0,False,1.2,5,95.0,2.0,True,False,False
Kia,Picanto,45.5,True,1.2,5,83.0,5.0,True,False,False
Suzuki,Celerio,29.35,False,1.0,4,67.0,4.0,True,False,False
Mahindra,Hover,32.0,False,1.0,5,116.0,3.0,True,False,False
Dongfeng,S50,38.0,False,1.6,6,148.0,5.0,True,False,False
Toyota,C_Hr,67.0,True,1.2,6,160.0,6.0,True,False,False
Citroen,Berlingo,53.0,False,1.5,5,140.0,5.0,False,True,False
Chery,Tiggo,43.0,False,1.5,6,50.0,4.0,True,False,False
Kia,Picanto,40.8,False,1.2,4,58.0,4.0,True,False,False
Peugeot,2008,58.0,False,1.6,6,72.0,2.0,True,False,False
Volkswagen,Transporter,16.5,False,1.6,6,9.999,20.0,False,True,False
Kia,Rio,52.5,False,1.2,5,98.5,4.0,True,False,False
Renault,Clio,18.5,False,1.2,4,260.0,23.0,True,False,False
Skoda,Octavia,55.0,True,1.6,8,230.0,7.0,True,False,False
Nissan,Micra,38.5,False,3.0,5,65.0,4.0,True,False,False
Peugeot,207,25.5,False,1.4,6,135.0,14.0,True,False,False
Citroen,C4_Aircross,40.0,False,1.2,4,99.0,7.0,True,False,False
Chery,Tiggo,73.0,True,1.5,9,60.0,3.0,True,False,False
Isuzu,D_Max,24.0,False,2.2,7,177.0,7.0,False,True,False
Hyundai,I_20,61.5,False,1.2,5,56.0,2.0,True,False,False
Citroen,Berlingo,36.0,False,1.4,5,157.0,10.0,False,True,False
Volkswagen,Golf,38.0,False,1.6,5,262.121,13.0,False,True,False
Chery,Tiggo,59.99,True,1.0,6,17.0,0.0,True,False,False
Seat,Ibiza,26.0,False,1.2,5,230.0,14.0,True,False,False
Fiat,Fiorino,22.5,False,1.3,5,350.0,5.0,False,True,False
Mazda,Bt_50,47.0,False,2.5,10,385.0,14.0,False,True,False
Mg,Zs,54.0,True,1.5,9,149.0,6.0,True,False,False
Kia,Rio,61.0,False,1.2,5,63.6,3.0,True,False,False
Mahindra,Scorpion,31.5,True,1.1,5,8.4,6.0,True,False,False
Skoda,Fabia,48.0,False,1.0,4,60.0,4.0,True,False,False
Ford,Fiesta,27.0,False,1.4,5,98.0,13.0,True,False,False
Volkswagen,Golf,36.0,False,1.4,5,250.0,14.0,True,False,False
Mercedes_Benz,Classe_A,55.6,False,1.6,6,183.0,11.0,True,False,False
Citroen,Berlingo,48.0,False,1.6,5,220.0,12.0,False,True,False
Hyundai,I_20,29.0,False,1.2,4,217.0,11.0,True,False,False
Audi,A3,35.0,True,1.2,6,240.0,14.0,True,False,False
Peugeot,Partner,62.0,False,1.6,6,150.0,12.0,False,True,False
Volkswagen,Polo,45.5,False,1.0,4,78.0,2.0,True,False,False
Mercedes_Benz,Classe_B,184.0,True,1.3,9,16.0,1.0,True,False,False
Seat,Leon,73.0,False,1.2,6,51.0,4.0,True,False,False
Hyundai,I_20,42.0,False,1.2,5,110.0,5.0,True,False,False
Nissan,Navara,80.0,False,2.5,10,200.0,5.0,False,True,False
Kia,Sportage,90.0,True,1.4,8,85.0,3.0,True,False,False
Audi,A5,107.0,True,1.4,8,118.0,6.0,True,False,False
Ford,Ranger,46.0,False,2.2,8,270.0,10.0,False,True,False
Citroen,Jumper,61.0,False,2.5,9,168.0,5.0,False,True,False
Renault,Megane,27.0,False,1.5,5,277.3,15.0,False,True,False
Iveco,Daily,37.0,False,4.0,10,500.0,14.0,False,True,False
Ford,Focus,39.5,False,1.0,6,136.0,8.0,True,False,False
Peugeot,308,21.501,False,1.4,6,189.0,14.0,True,False,False
Peugeot,2008,86.0,False,1.2,6,36.6,2.0,True,False,False
Volkswagen,Polo,14.0,False,1.4,5,216.0,25.0,True,False,False
Ford,Mondeo,35.0,False,1.4,9,197.0,14.0,True,False,False
Nissan,Navara,47.0,False,2.5,8,295.0,16.0,False,True,False
Volkswagen,Golf_7,75.0,False,1.0,6,79.0,5.0,True,False,False
Fiat,Punto,19.0,False,1.2,5,230.0,13.0,True,False,False
Hyundai,Grand_I10,31.0,False,1.2,5,180.0,9.0,True,False,False
Mercedes_Benz,Classe_Cla,75.0,True,1.6,7,181.0,9.0,True,False,False
Fiat,Tipo,47.5,False,1.4,5,120.0,1.0,False,True,False
Ford,Focus,34.8,True,1.6,6,220.0,11.0,True,False,False
Peugeot,301,22.5,False,1.5,5,190.0,11.0,True,False,False
Mercedes_Benz,Classe_Ml,55.0,True,2.3,15,355.0,18.0,False,True,False
Seat,Leon_St,124.0,True,1.4,9,47.0,3.0,True,False,False
Seat,Leon_St,47.5,True,1.4,6,205.0,10.0,True,False,False
Opel,Astra,23.7,False,1.4,5,280.0,17.0,True,False,False
Chevrolet,Aveo,21.0,False,4.0,5,250.0,12.0,True,False,False
Nissan,Qashqai,78.0,False,1.5,6,71.0,5.0,True,False,False
Chevrolet,S_10,29.0,False,1.2,5,193.0,6.0,True,False,False
Honda,City,68.0,True,1.5,6,56.0,2.0,True,False,False
Opel,Astra,18.0,False,1.2,5,500.0,20.0,True,False,False
Citroen,Berlingo,18.9,False,1.6,6,350.0,13.0,False,True,False
Renault,Megane,64.5,False,1.3,6,115.1,4.0,True,False,False
Renault,Megane,62.0,False,1.2,7,92.15,5.0,True,False,False
Geely,Gk_Gl,47.0,True,1.5,6,77.0,3.0,True,False,False
Peugeot,2008,38.0,False,1.2,5,140.0,8.0,True,False,False
Kia,K2700,55.0,False,2.0,8,4.9,0.0,False,True,False
Kia,Sorento,190.0,True,2.2,11,50.5,3.0,False,True,False
Ssangyong,Tivoli,66.0,False,1.2,6,93.0,3.0,True,False,False
Volkswagen,Golf,72.0,False,1.0,7,110.0,6.0,True,False,False
Volkswagen,Polo,24.0,False,1.2,5,111.111,14.0,True,False,False
Audi,Q7,65.0,True,3.0,16,210.0,16.0,False,True,False
Kia,Rio,55.5,False,1.2,5,89.0,4.0,True,False,False
Mercedes_Benz,Classe_Cla,140.0,True,1.3,7,138.0,3.0,True,False,False
Mg,Gt,34.0,True,1.6,6,220.0,6.0,True,False,False
Volkswagen,Golf_6,34.0,True,1.4,5,182.0,15.0,True,False,False
Nissan,Qashqai,69.0,True,1.6,9,90.0,8.0,True,False,False
Kia,C'eed,70.0,True,1.5,9,4.55,2.0,True,False,False
Mahindra,Scorpion,34.0,False,2.2,8,143.0,10.0,False,True,False
Peugeot,301,22.5,False,1.3,5,190.0,11.0,True,False,False
Mahindra,Hover,36.0,False,1.2,5,20.0,3.0,True,False,False
Ford,Mondeo,36.0,False,1.6,7,145.0,12.0,True,False,False
Chery,Tiggo,45.0,False,1.5,6,60.0,4.0,True,False,False
Renault,Scenic,16.5,False,1.5,6,352.0,16.0,False,True,False
Peugeot,508,42.0,False,1.6,6,310.0,12.0,False,True,False
Dacia,Logan,37.0,False,1.2,5,108.0,8.0,True,False,False
Hyundai,I_10,41.5,False,1.2,5,74.0,2.0,True,False,False
Audi,A5,47.0,True,2.0,11,201.0,13.0,True,False,False
Kia,Optima,30.0,False,2.0,10,148.0,8.0,True,False,False
Ford,Focus,41.5,False,1.0,6,156.0,6.0,True,False,False
Mercedes_Benz,Classe_C,110.0,True,2.2,9,155.0,10.0,False,True,False
Kia,Rio,39.0,False,1.4,5,119.0,12.0,True,False,False
Mazda,Bt_50,58.0,False,2.2,9,150.0,8.0,False,True,False
Fiat,Doblo,19.5,True,1.3,5,239.0,10.0,False,True,False
Peugeot,407,22.0,False,1.6,6,310.0,18.0,False,True,False
Honda,Hr_V,80.0,True,1.6,7,93.7,4.0,True,False,False
Bmw,Serie_3_Gt,75.0,True,1.6,7,169.0,6.0,True,False,False
Mazda,Cx_9,130.0,True,3.0,16,62.0,6.0,True,False,False
Peugeot,407_Sw,28.0,False,1.6,6,335.0,16.0,False,True,False
Hyundai,I_10,39.998,False,3.0,5,116.0,4.0,True,False,False
Citroen,C5,33.5,True,1.6,6,270.0,13.0,False,True,False
Renault,Capture,570.0,False,1.6,5,80.0,6.0,True,False,False
Renault,Symbol,25.0,False,1.4,5,290.0,11.0,True,False,False
Mg,Zs,65.0,True,1.6,7,72.0,4.0,True,False,False
Nissan,Qashqai,64.5,True,1.2,6,154.0,7.0,True,False,False
Renault,Megane,35.0,False,1.4,7,200.0,14.0,True,False,False
Renault,Clio,46.0,False,1.2,5,63.0,2.0,True,False,False
Citroen,Nemo,21.5,False,1.3,6,135.0,13.0,False,True,False
Citroen,C4,21.5,False,1.6,6,198.0,14.0,True,False,False
Haval,H6,78.5,True,1.5,9,84.0,5.0,True,False,False
Kia,Rio,35.5,False,1.4,5,170.0,11.0,True,False,False
Fiat,Tipo,39.0,False,1.4,6,148.0,7.0,True,False,False
Mg,Zs,67.0,True,1.5,7,49.0,3.0,True,False,False
Suzuki,Celerio,26.5,False,1.0,4,77.0,5.0,True,False,False
Citroen,Berlingo,42.0,False,1.9,5,240.0,8.0,False,True,False
Nissan,Navara,52.0,False,2.0,10,240.0,15.0,False,True,False
Ford,Fiesta,26.5,False,1.4,4,30.0,13.0,True,False,False
Wallyscar,619,31.0,False,1.3,5,26.0,3.0,True,False,False
Mercedes_Benz,Classe_C,42.0,False,1.6,6,155.0,5.0,False,True,False
Fiat,Punto,28.5,False,1.2,4,219.0,11.0,True,False,False
Toyota,C_Hr,65.0,False,1.2,6,109.0,6.0,True,False,False
Toyota,Yaris_Verso,31.0,False,1.1,4,220.0,7.0,True,False,False
Seat,Ibiza,36.5,False,1.0,4,120.0,7.0,True,False,False
Volkswagen,Polo,38.5,False,1.4,5,200.0,8.0,True,False,False
Mercedes_Benz,Classe_B,28.5,True,1.6,6,220.0,17.0,True,False,False
Volkswagen,Caddy,21.5,False,1.9,7,273.0,13.0,False,True,False
Renault,Symbol,38.5,False,1.2,5,88.0,3.0,True,False,False
Opel,Zafira,32.0,False,1.6,6,56.0,22.0,False,True,False
Peugeot,Bipper,69.8,False,1.9,6,100.0,1.0,False,True,False
Renault,Clio,14.5,False,1.2,4,132.845,23.0,True,False,False
Peugeot,106,12.0,False,1.4,5,150.0,25.0,True,False,False
Dacia,Logan_Mcv,37.5,False,1.2,5,216.0,6.0,True,False,False
Audi,A6,79.0,True,2.0,10,210.0,10.0,True,False,False
Toyota,Aygo,45.0,True,1.2,5,41.0,2.0,True,False,False
Bmw,X5,205.0,True,2.5,13,150.0,10.0,False,True,False
Citroen,C3,38.5,False,1.2,4,124.623,4.0,True,False,False
Hyundai,I_10,51.0,False,1.2,5,13.0,1.0,True,False,False
Seat,Ibiza,40.0,False,1.0,4,146.0,5.0,True,False,False
Peugeot,208,28.7,False,1.2,5,130.0,7.0,True,False,False
Kia,Rio,50.0,False,1.2,5,134.5,6.0,True,False,False
Autres,Autres,33.0,False,1.5,6,180.0,7.0,True,False,False
Suzuki,Swift,47.0,True,1.2,5,83.0,3.0,True,False,False
Bmw,Serie_3,44.0,True,2.5,9,290.0,19.0,True,False,False
Mitsubishi,Pajero,28.5,False,2.0,9,248.0,21.0,True,False,False
Peugeot,Partner,75.0,False,1.5,6,125.0,4.0,False,True,False
Volkswagen,Amarok,65.0,False,2.0,7,186.0,8.0,False,True,False
Citroen,Jumper,17.0,False,2.0,7,300.0,10.0,False,True,False
Renault,Clio,37.9,False,1.2,4,130.0,7.0,True,False,False
Skoda,Octavia,63.5,True,1.4,8,126.0,5.0,True,False,False
Citroen,Berlingo,17.5,False,1.9,7,100.0,16.0,False,True,False
Peugeot,Bipper,24.5,False,1.4,5,220.0,7.0,False,True,False
Ford,Focus,54.0,False,1.0,6,114.0,6.0,True,False,False
Porsche,Cayenne,152.0,True,3.0,15,249.0,14.0,False,True,False
Mg,Zs,75.0,True,1.5,7,75.0,3.0,True,False,False
Ssangyong,Tivoli,60.0,False,1.6,7,40.0,7.0,True,False,False
Volkswagen,Polo,41.3,False,1.6,5,168.0,4.0,True,False,False
Bmw,Serie_3_Gt,58.7,True,1.6,7,192.0,11.0,True,False,False
Mercedes_Benz,Classe_C,42.0,False,2.0,8,249.0,16.0,False,True,False
Fiat,Siena,18.5,False,1.2,5,450.0,19.0,True,False,False
Fiat,Doblo,30.0,False,1.2,5,241.0,8.0,True,False,False
Kia,Rio,59.0,False,1.0,5,95.0,3.0,True,False,False
Peugeot,2008,50.0,False,1.2,6,90.0,5.0,True,False,False
Mg,Zs,57.0,True,1.5,7,130.0,5.0,True,False,False
Kia,Rio,48.0,False,1.2,5,145.0,5.0,True,False,False
Ford,Focus,39.0,False,3.0,7,152.855,7.0,True,False,False
Haval,Jolion,88.0,True,1.5,8,34.0,2.0,True,False,False
Audi,A3,93.0,True,1.6,6,106.0,5.0,False,True,False
Bmw,Serie_3,57.0,True,3.0,14,240.0,17.0,True,False,False
Mitsubishi,Pajero,59.0,True,3.2,10,382.0,23.0,False,True,False
Volkswagen,Amarok,94.0,True,2.0,7,215.0,7.0,False,True,False
Hyundai,I_20,66.5,True,1.0,5,90.0,2.0,True,False,False
Toyota,C_Hr,69.5,True,1.2,6,130.0,6.0,True,False,False
Mercedes_Benz,Classe_Gla,83.0,True,1.6,7,201.0,7.0,True,False,False
Mazda,Bt_50,68.0,False,2.2,9,162.0,9.0,False,True,False
Peugeot,508,110.0,True,1.6,9,115.0,4.0,True,False,False
Nissan,Qashqai,60.5,False,1.2,6,148.0,8.0,True,False,False
Mercedes_Benz,Classe_C_Coupe,77.5,True,1.6,8,181.0,10.0,True,False,False
Kia,Sportage,97.0,True,1.6,8,124.0,5.0,False,True,False
Volkswagen,Golf_7,66.5,True,1.2,5,112.0,5.0,True,False,False
Volkswagen,Golf_8,86.0,False,1.0,6,69.0,3.0,True,False,False
Mercedes_Benz,Classe_C,87.997,True,1.8,8,135.0,8.0,True,False,False
Volkswagen,Sharan,11.111,False,1.9,7,210.0,14.0,False,True,False
Volkswagen,Touareg,29.0,False,2.5,12,251.635,20.0,False,True,False
Citroen,Jumper,44.0,False,2.2,7,336.914,5.0,False,True,False
Ford,Fiesta,29.0,False,1.2,5,80.0,12.0,True,False,False
Suzuki,Swift,32.0,False,1.2,5,187.0,4.0,True,False,False
Dacia,Sandero,27.0,False,1.0,5,138.0,11.0,True,False,False
Volkswagen,Polo,11.2,False,1.1,5,11.111,29.0,True,False,False
Peugeot,Bipper,73.5,False,1.9,6,100.0,2.0,False,True,False
Hyundai,I_20,62.0,False,1.2,5,13.0,1.0,True,False,False
Wallyscar,619,32.0,False,1.2,5,6.1,2.0,True,False,False
Chery,Tiggo,45.5,True,1.5,6,80.0,4.0,True,False,False
Mercedes_Benz,Classe_E,41.8,True,2.2,10,346.0,18.0,False,True,False
Ford,Ka,29.0,False,1.2,4,135.0,8.0,True,False,False
Volkswagen,Transporter,43.0,False,2.0,7,74.0,12.0,False,True,False
Kia,Rio,56.0,True,1.4,6,87.2,5.0,True,False,False
Renault,Clio,55.0,False,1.0,4,73.0,3.0,True,False,False
Suzuki,Swift,60.999,True,1.2,5,11.8,0.0,True,False,False
Opel,Corsa,28.0,False,1.2,5,135.0,10.0,True,False,False
Peugeot,2008,41.0,False,1.2,5,197.0,9.0,True,False,False
Peugeot,106,11.0,False,1.1,4,370.0,27.0,True,False,False
Hyundai,I_10,51.5,False,1.2,5,71.0,2.0,True,False,False
Peugeot,208,40.0,False,1.2,5,55.0,8.0,True,False,False
Mazda,6,35.0,True,1.4,9,215.0,11.0,True,False,False
Peugeot,2008,50.0,False,1.2,5,82.0,8.0,True,False,False
Ford,Fiesta,33.0,False,1.2,5,169.0,8.0,True,False,False
Peugeot,208,24.5,False,1.2,5,180.0,11.0,True,False,False
Volkswagen,Passat,620.0,False,1.5,7,130.0,7.0,True,False,False
Ford,Focus,45.0,False,1.6,6,174.0,7.0,True,False,False
Suzuki,Vitara,25.5,False,2.0,9,427.0,21.0,False,True,False
Peugeot,2008,39.5,False,1.2,5,176.0,8.0,True,False,False
Volkswagen,Golf_6,39.0,False,1.2,7,220.0,12.0,True,False,False
Renault,Kadjar,80.0,True,1.5,6,100.0,4.0,False,True,False
Audi,A4,31.5,False,1.9,7,465.0,18.0,False,True,False
Hyundai,Grand_I10,32.0,False,1.2,5,196.0,10.0,True,False,False
Haval,Jolion,860.0,True,1.5,8,36.0,2.0,True,False,False
Renault,Megane,52.0,False,1.6,7,87.0,6.0,True,False,False
Mercedes_Benz,Classe_Gla,128.0,True,1.6,7,45.0,5.0,True,False,False
Bmw,X1,79.0,True,1.5,7,105.0,6.0,True,False,False
Bmw,X6,68.0,True,3.5,19,140.0,15.0,True,False,False
Mercedes_Benz,Classe_A,128.0,True,1.5,8,66.0,4.0,True,False,False
Kia,Rio,27.5,False,1.6,6,145.0,13.0,True,False,False
Volkswagen,Golf,55.0,True,1.2,6,175.0,9.0,True,False,False
Renault,Megane,21.5,False,1.5,5,339.0,18.0,False,True,False
Citroen,C35,29.999,False,1.0,5,98.0,7.0,True,False,False
Citroen,Jumpy,14.5,False,2.0,7,1.0,15.0,False,True,False
Kia,Sportage,76.0,True,1.6,8,160.421,8.0,True,False,False
Renault,Megane,65.0,True,1.5,6,137.0,4.0,False,True,False
Renault,Capture,36.0,False,1.2,6,154.0,10.0,True,False,False
Volkswagen,Golf,38.0,False,1.2,5,212.0,12.0,True,False,False
Ford,Fiesta,37.0,False,1.0,5,133.0,8.0,True,False,False
Mg,Zs,68.0,True,1.5,7,68.0,4.0,True,False,False
Volkswagen,Golf_7,105.0,True,2.0,13,75.0,8.0,True,False,False
Renault,Megane_Estate,55.0,False,1.5,5,160.0,4.0,False,True,False
Isuzu,D_Max,69.0,False,1.2,5,59.2,3.0,False,True,False
Nissan,Qashqai,42.0,False,1.5,6,200.0,12.0,False,True,False
Chevrolet,Cruze,24.499,True,1.6,7,180.0,12.0,True,False,False
Opel,Corsa,26.0,False,1.2,5,178.0,10.0,True,False,False
Bmw,Serie_3,49.0,False,1.4,7,236.0,10.0,True,False,False
Volkswagen,Golf_8,42.0,False,1.6,7,69.0,15.0,True,False,False
Peugeot,3008,105.0,True,1.6,7,69.0,4.0,False,True,False
Kia,Rio,39.5,False,1.2,5,221.0,7.0,True,False,False
Volkswagen,Golf_7,65.0,False,1.0,7,144.5,5.0,True,False,False
Peugeot,106,11.5,False,1.4,5,302.0,24.0,True,False,False
Hyundai,I_10,35.0,False,1.2,5,114.0,8.0,True,False,False
Volkswagen,Touareg,39.998,True,2.5,12,220.0,18.0,False,True,False
Bmw,Serie_3,58.0,False,1.6,7,115.0,11.0,True,False,False
Peugeot,308,51.9,False,1.2,6,104.0,4.0,True,False,False
Citroen,C4,32.0,False,1.0,6,198.0,11.0,True,False,False
Citroen,Berlingo,40.0,False,1.9,5,146.0,8.0,False,True,False
Peugeot,2008,35.5,False,1.2,5,153.0,9.0,True,False,False
Mazda,Mx3,52.5,False,4.0,6,169.0,7.0,True,False,False
Hyundai,Accent,35.0,False,1.4,6,168.0,10.0,True,False,False
Chevrolet,Cruze,33.0,False,1.4,7,145.0,6.0,True,False,False
Volkswagen,Polo,25.0,False,1.2,4,94.0,17.0,True,False,False
Renault,Clio,38.0,False,1.2,5,151.0,10.0,True,False,False
Kia,Picanto,31.0,False,1.2,4,153.0,10.0,True,False,False
Seat,Exeo,24.0,False,1.6,7,220.0,12.0,True,False,False
Peugeot,Partner,16.8,False,1.9,7,286.0,14.0,False,True,False
Skoda,Fabia,45.0,False,1.0,4,60.0,7.0,True,False,False
Volvo,S60,37.5,False,1.6,8,186.0,10.0,True,False,False
Geely,Lc,64.5,True,1.5,6,17.0,0.0,True,False,False
Kia,Rio,65.0,False,1.2,5,39.0,3.0,True,False,False
Hyundai,I_20,69.5,True,1.0,5,28.0,1.0,True,False,False
Fiat,Punto,23.0,False,1.2,4,140.0,12.0,True,False,False
Fiat,Punto,23.0,False,1.2,4,176.0,10.0,True,False,False
Renault,Clio,66.0,False,1.0,5,19.2,3.0,True,False,False
Audi,A3,43.5,False,1.2,5,127.0,10.0,True,False,False
Dacia,Logan_Mcv,12.345,False,1.2,5,150.0,4.0,True,False,False
Peugeot,208,45.0,False,1.2,5,57.0,2.0,True,False,False
Mercedes_Benz,Classe_C,190.0,True,1.0,9,40.9,2.0,True,False,False
Renault,Megane_Estate,70.0,False,1.5,6,128.0,5.0,False,True,False
Mercedes_Benz,Classe_Glc,235.0,True,2.2,11,68.0,4.0,False,True,False
Chery,Tiggo,43.5,False,1.5,5,85.0,3.0,True,False,False
Kia,Rio,62.0,False,1.2,5,55.0,3.0,True,False,False
Peugeot,106,14.0,False,4.0,4,296.84,26.0,True,False,False
Peugeot,Partner,41.5,False,1.4,5,193.0,4.0,False,True,False
Bmw,Serie_3_Gt,62.0,True,1.6,7,150.0,11.0,True,False,False
Volkswagen,Caddy,27.5,False,1.6,7,254.0,12.0,False,True,False
Fiat,Palio,18.5,False,1.2,4,176.0,16.0,True,False,False
Seat,Arosa,57.0,False,1.6,6,116.0,6.0,True,False,False
Peugeot,206,18.8,False,1.4,6,250.0,16.0,True,False,False
Mercedes_Benz,Classe_C,47.0,False,1.8,9,274.5,13.0,True,False,False
Renault,Clio,99.999,False,1.2,4,182.0,13.0,True,False,False
Chery,Tiggo,50.0,True,1.6,8,90.0,1.0,True,False,False
Bmw,Serie_1,40.0,False,1.6,7,77.0,14.0,True,False,False
Fiat,Grande_Punto,28.0,False,1.4,4,184.0,11.0,True,False,False
Renault,Clio,19.0,False,1.2,4,328.0,24.0,True,False,False
Honda,City,43.0,True,1.5,7,210.0,6.0,True,False,False
Jaguar,S_Type,28.0,False,1.0,10,220.0,22.0,True,False,False
Citroen,Ds3,28.0,False,4.0,5,143.0,9.0,True,False,False
Citroen,Jumpy,31.0,False,2.0,7,286.0,12.0,False,True,False
Volkswagen,Polo,49.0,False,1.0,4,90.0,2.0,True,False,False
Volkswagen,Polo,45.0,False,1.4,5,64.5,6.0,True,False,False
Renault,Trafic,14.5,False,1.9,6,487.262,21.0,False,True,False
Peugeot,106,11.0,False,1.2,4,280.0,28.0,True,False,False
Volkswagen,Golf_Plus,76.0,False,1.0,5,77.0,5.0,True,False,False
Peugeot,3008,86.0,False,3.0,7,150.0,4.0,False,True,False
Kia,Cerato,39.5,False,1.6,7,204.0,8.0,True,False,False
Mg,Hs,97.0,True,1.5,9,17.0,2.0,True,False,False
Citroen,Berlingo,30.5,False,1.6,6,196.0,8.0,False,True,False
Isuzu,D_Max,130.0,False,2.5,9,270.0,7.0,False,True,False
Nissan,Qashqai,75.0,True,1.2,6,115.0,5.0,True,False,False
Chery,Qq,21.5,False,1.0,4,111.0,8.0,True,False,False
Ssangyong,Tivoli,63.0,True,1.5,8,129.0,6.0,True,False,False
Renault,Clio,42.5,False,1.0,5,94.5,3.0,True,False,False
Volkswagen,Passat,29.5,False,1.9,6,237.9,15.0,False,True,False
Opel,Meriva,33.0,False,1.3,5,155.0,14.0,False,True,False
Mercedes_Benz,250,18.0,False,2.0,8,300.0,35.0,False,True,False
Citroen,Berlingo,59.0,False,1.5,5,76.0,4.0,False,True,False
Suzuki,Swift,30.0,False,1.2,5,183.0,7.0,True,False,False
Renault,Megane_Estate,24.5,False,1.5,6,280.0,16.0,False,True,False
Bmw,X1,88.0,True,1.8,7,159.0,8.0,True,False,False
Renault,Megane_Estate,55.5,False,1.5,5,195.0,6.0,False,True,False
Isuzu,D_Max,68.0,False,2.5,8,278.0,4.0,False,True,False
Mercedes_Benz,Classe_C_Coupe,72.0,True,1.9,9,215.0,12.0,True,False,False
Mahindra,Hover,27.0,False,1.2,5,84.0,6.0,True,False,False
Mini,One,43.0,False,1.2,4,160.0,9.0,True,False,False
Kia,Sportage,76.0,True,1.6,7,149.0,6.0,True,False,False
Fiat,Tipo,40.0,False,1.4,5,70.0,1.0,False,True,False
Kia,Rio,66.0,False,1.2,5,65.0,2.0,True,False,False
Mercedes_Benz,Classe_Glc,160.0,True,2.1,9,143.0,7.0,False,True,False
Mercedes_Benz,Classe_Cla,120.0,True,3.0,8,117.0,5.0,False,True,False
Citroen,Saxo,11.0,False,1.1,5,227.0,24.0,True,False,False
Renault,Symbol,42.0,False,1.2,5,123.0,3.0,True,False,False
Wallyscar,619,26.5,False,1.3,5,40.0,2.0,True,False,False
